,DispNum3,DispNum4,Major_Disp,IncidNum3,IncidNum4,StDay_Inc,StMon_Inc,StYear_Inc,EndDay_Inc,EndMon_Inc,EndYear_Inc,Duration,TBI,Fatality_Inc,FatalPre_Inc,Action_Inc,HostLev_Inc,NumA,RevType1_Inc,RevType2_Inc,Version,StAbb,ccode,StDay_Part,StMon_Part,StYear_Part,EndDay_Part,EndMon_Part,EndYear_Part,InSide A,SideA,Fatality_Part,FatalPre_Part,Action_Part,HostLev_Part,RevType1_Part,RevType2_Part,MonthYear,Disp_Sequence
782,4041,-9,1,4041001,-9,10,4,1994,10,4,1994,1,-9,1,2,16,4,1,1,0,4.01,ALB,339.0,10.0,4.0,1994.0,10.0,4.0,1994.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1994-04-01,001
783,4041,-9,1,4041001,-9,10,4,1994,10,4,1994,1,-9,1,2,16,4,1,1,0,4.01,GRC,350.0,10.0,4.0,1994.0,10.0,4.0,1994.0,1.0,1.0,0.0,0.0,16.0,4.0,1.0,0.0,1994-04-01,001
788,4042,-9,0,4042001,-9,26,11,1993,-9,7,1994,-9,124,0,0,15,4,1,1,2,4.01,JPN,740.0,26.0,11.0,1993.0,-9.0,7.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1993-11-01,001
789,4042,-9,0,4042001,-9,26,11,1993,-9,7,1994,-9,124,0,0,15,4,1,1,2,4.01,RUS,365.0,26.0,11.0,1993.0,-9.0,7.0,1994.0,1.0,1.0,0.0,0.0,15.0,4.0,1.0,2.0,1993-11-01,001
814,4043,-9,1,4043001,-9,1,7,1993,1,7,1993,1,-9,0,0,1,2,1,2,0,4.01,YUG,345.0,1.0,7.0,1993.0,1.0,7.0,1993.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1993-07-01,001
815,4043,-9,1,4043001,-9,1,7,1993,1,7,1993,1,-9,0,0,1,2,1,2,0,4.01,ALB,339.0,1.0,7.0,1993.0,1.0,7.0,1993.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1993-07-01,001
834,4045,-9,0,4045001,-9,-9,3,1995,-9,3,1995,-9,-9,0,0,7,3,1,4,0,4.01,ALB,339.0,-9.0,3.0,1995.0,-9.0,3.0,1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995-03-01,001
835,4045,-9,0,4045001,-9,-9,3,1995,-9,3,1995,-9,-9,0,0,7,3,1,4,0,4.01,YUG,345.0,-9.0,3.0,1995.0,-9.0,3.0,1995.0,1.0,1.0,0.0,0.0,7.0,3.0,4.0,0.0,1995-03-01,001
836,4046,-9,0,4046001,-9,23,4,1994,28,4,1994,6,0,0,0,7,3,1,2,0,4.01,YUG,345.0,23.0,4.0,1994.0,28.0,4.0,1994.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,1994-04-01,001
837,4046,-9,0,4046001,-9,23,4,1994,28,4,1994,6,0,0,0,7,3,1,2,0,4.01,USA,2.0,23.0,4.0,1994.0,28.0,4.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-04-01,001
848,4048,-9,0,4048001,-9,26,1,1993,-9,1,1993,-9,-9,0,0,7,3,1,4,0,4.01,CRO,344.0,26.0,1.0,1993.0,-9.0,1.0,1993.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1993-01-01,001
849,4048,-9,0,4048001,-9,26,1,1993,-9,1,1993,-9,-9,0,0,7,3,1,4,0,4.01,FRN,220.0,26.0,1.0,1993.0,-9.0,1.0,1993.0,1.0,1.0,0.0,0.0,7.0,3.0,4.0,0.0,1993-01-01,001
850,4050,-9,0,4050001,-9,8,4,1994,8,4,1994,1,1,0,0,7,3,1,4,0,4.01,UKR,369.0,8.0,4.0,1994.0,8.0,4.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-04-01,001
851,4050,-9,0,4050001,-9,8,4,1994,8,4,1994,1,1,0,0,7,3,1,4,0,4.01,RUS,365.0,8.0,4.0,1994.0,8.0,4.0,1994.0,1.0,1.0,0.0,0.0,7.0,3.0,4.0,0.0,1994-04-01,001
858,4051,-9,0,4051001,-9,15,2,1993,-9,2,1993,-9,-9,0,0,7,3,1,1,2,4.01,MLD,359.0,15.0,2.0,1993.0,15.0,2.0,1993.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1993-02-01,001
859,4051,-9,0,4051001,-9,15,2,1993,-9,2,1993,-9,-9,0,0,7,3,1,1,2,4.01,RUS,365.0,15.0,2.0,1993.0,15.0,2.0,1993.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,2.0,1993-02-01,001
860,4052,-9,0,4052001,-9,9,6,1993,12,6,1993,4,-9,0,0,15,4,1,4,0,4.01,RUS,365.0,9.0,6.0,1993.0,12.0,6.0,1993.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1993-06-01,001
861,4052,-9,0,4052001,-9,9,6,1993,12,6,1993,4,-9,0,0,15,4,1,4,0,4.01,CHN,710.0,9.0,6.0,1993.0,12.0,6.0,1993.0,1.0,0.0,0.0,0.0,15.0,4.0,4.0,0.0,1993-06-01,001
862,4054,-9,1,4054001,-9,3,3,1993,3,3,1993,1,-9,0,0,11,3,6,2,0,4.01,AFG,700.0,3.0,3.0,1993.0,3.0,3.0,1993.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1993-03-01,001
863,4054,-9,1,4054001,-9,3,3,1993,3,3,1993,1,-9,0,0,11,3,6,2,0,4.01,RUS,365.0,3.0,3.0,1993.0,3.0,3.0,1993.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,1993-03-01,001
864,4054,-9,1,4054001,-9,3,3,1993,3,3,1993,1,-9,0,0,11,3,6,2,0,4.01,UZB,704.0,3.0,3.0,1993.0,3.0,3.0,1993.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,1993-03-01,001
865,4054,-9,1,4054001,-9,3,3,1993,3,3,1993,1,-9,0,0,11,3,6,2,0,4.01,TKM,701.0,3.0,3.0,1993.0,3.0,3.0,1993.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,1993-03-01,001
866,4054,-9,1,4054001,-9,3,3,1993,3,3,1993,1,-9,0,0,11,3,6,2,0,4.01,KYR,703.0,3.0,3.0,1993.0,3.0,3.0,1993.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,1993-03-01,001
867,4054,-9,1,4054001,-9,3,3,1993,3,3,1993,1,-9,0,0,11,3,6,2,0,4.01,TAJ,702.0,3.0,3.0,1993.0,3.0,3.0,1993.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,1993-03-01,001
868,4054,-9,1,4054001,-9,3,3,1993,3,3,1993,1,-9,0,0,11,3,6,2,0,4.01,KZK,705.0,3.0,3.0,1993.0,3.0,3.0,1993.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,1993-03-01,001
923,4055,-9,0,4055001,-9,31,12,1994,1,1,1995,2,9,0,0,16,4,1,4,0,4.01,AFG,700.0,31.0,12.0,1994.0,1.0,1.0,1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-12-01,001
924,4055,-9,0,4055001,-9,31,12,1994,1,1,1995,2,9,0,0,16,4,1,4,0,4.01,RUS,365.0,31.0,12.0,1994.0,1.0,1.0,1995.0,1.0,1.0,0.0,0.0,16.0,4.0,4.0,0.0,1994-12-01,001
939,4058,-9,1,4058001,-9,26,6,1993,26,6,1993,1,-9,1,1,17,4,1,1,0,4.01,MAC,343.0,26.0,6.0,1993.0,26.0,6.0,1993.0,0.0,0.0,0.0,0.0,17.0,4.0,1.0,0.0,1993-06-01,001
940,4058,-9,1,4058001,-9,26,6,1993,26,6,1993,1,-9,1,1,17,4,1,1,0,4.01,ALB,339.0,26.0,6.0,1993.0,26.0,6.0,1993.0,1.0,1.0,1.0,1.0,17.0,4.0,1.0,0.0,1993-06-01,001
941,4060,-9,0,4060001,-9,25,3,1995,25,3,1995,1,-9,0,0,7,3,1,1,0,4.01,VTM,816.0,25.0,3.0,1995.0,25.0,3.0,1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995-03-01,001
942,4060,-9,0,4060001,-9,25,3,1995,25,3,1995,1,-9,0,0,7,3,1,1,0,4.01,TAW,713.0,25.0,3.0,1995.0,25.0,3.0,1995.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,1995-03-01,001
943,4061,-9,0,4061001,-9,21,8,1995,21,8,1995,1,0,0,0,7,3,1,1,0,4.01,JPN,740.0,21.0,8.0,1995.0,21.0,8.0,1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995-08-01,001
944,4061,-9,0,4061001,-9,21,8,1995,21,8,1995,1,0,0,0,7,3,1,1,0,4.01,CHN,710.0,21.0,8.0,1995.0,21.0,8.0,1995.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,1995-08-01,001
947,4062,-9,0,4062001,-9,-9,7,1996,-9,7,1996,-9,-9,0,0,7,3,1,1,0,4.01,JPN,740.0,-9.0,7.0,1996.0,-9.0,7.0,1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996-07-01,001
948,4062,-9,0,4062001,-9,-9,7,1996,-9,7,1996,-9,-9,0,0,7,3,1,1,0,4.01,CHN,710.0,-9.0,7.0,1996.0,-9.0,7.0,1996.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,1996-07-01,001
949,4063,-9,0,4063001,-9,2,9,1996,19,9,1996,18,-9,0,0,7,3,1,1,0,4.01,CHN,710.0,2.0,9.0,1996.0,19.0,9.0,1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996-09-01,001
950,4063,-9,0,4063001,-9,2,9,1996,19,9,1996,18,-9,0,0,7,3,1,1,0,4.01,INS,850.0,2.0,9.0,1996.0,19.0,9.0,1996.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,1996-09-01,001
953,4064,-9,0,4064001,-9,-9,7,1995,-9,7,1995,-9,-9,0,0,11,3,1,2,0,4.01,TAW,713.0,-9.0,7.0,1995.0,-9.0,7.0,1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995-07-01,001
954,4064,-9,0,4064001,-9,-9,7,1995,-9,7,1995,-9,-9,0,0,11,3,1,2,0,4.01,CHN,710.0,-9.0,7.0,1995.0,-9.0,7.0,1995.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,1995-07-01,001
997,4065,-9,0,4065001,-9,23,8,1994,23,8,1994,1,0,0,0,7,3,1,2,0,4.01,ROK,732.0,23.0,8.0,1994.0,23.0,8.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-08-01,001
998,4065,-9,0,4065001,-9,23,8,1994,23,8,1994,1,0,0,0,7,3,1,2,0,4.01,CHN,710.0,23.0,8.0,1994.0,23.0,8.0,1994.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,1994-08-01,001
1003,4066,-9,0,4066001,-9,1,2,1993,4,2,1993,4,-9,0,0,8,3,1,2,0,4.01,TOG,461.0,1.0,2.0,1993.0,4.0,2.0,1993.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1993-02-01,001
1004,4066,-9,0,4066001,-9,1,2,1993,4,2,1993,4,-9,0,0,8,3,1,2,0,4.01,GHA,452.0,1.0,2.0,1993.0,4.0,2.0,1993.0,1.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,1993-02-01,001
1005,4067,-9,1,4067001,-9,18,2,1993,18,2,1993,1,-9,1,1,17,4,1,4,0,4.01,NIR,436.0,18.0,2.0,1993.0,18.0,2.0,1993.0,0.0,0.0,0.0,0.0,17.0,4.0,4.0,0.0,1993-02-01,001
1006,4067,-9,1,4067001,-9,18,2,1993,18,2,1993,1,-9,1,1,17,4,1,4,0,4.01,CHA,483.0,18.0,2.0,1993.0,18.0,2.0,1993.0,1.0,1.0,1.0,1.0,17.0,4.0,4.0,0.0,1993-02-01,001
1007,4068,-9,0,4068001,-9,26,7,1995,-9,7,1995,-9,-9,0,0,14,4,1,1,0,4.01,CHA,483.0,26.0,7.0,1995.0,-9.0,7.0,1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995-07-01,001
1008,4068,-9,0,4068001,-9,26,7,1995,-9,7,1995,-9,-9,0,0,14,4,1,1,0,4.01,NIG,475.0,26.0,7.0,1995.0,-9.0,7.0,1995.0,1.0,1.0,0.0,0.0,14.0,4.0,1.0,0.0,1995-07-01,001
1009,4069,-9,0,4069001,-9,31,3,1993,7,4,1993,8,-9,0,0,15,4,1,4,0,4.01,CON,484.0,31.0,3.0,1993.0,7.0,4.0,1993.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1993-03-01,001
1010,4069,-9,0,4069001,-9,31,3,1993,7,4,1993,8,-9,0,0,15,4,1,4,0,4.01,DRC,490.0,31.0,3.0,1993.0,7.0,4.0,1993.0,1.0,1.0,0.0,0.0,15.0,4.0,4.0,0.0,1993-03-01,001
1011,4071,-9,0,4071001,-9,23,10,1994,-9,11,1994,-9,-9,0,0,11,3,1,4,0,4.01,ANG,540.0,23.0,10.0,1994.0,-9.0,11.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-10-01,001
1012,4071,-9,0,4071001,-9,23,10,1994,-9,11,1994,-9,-9,0,0,11,3,1,4,0,4.01,DRC,490.0,23.0,10.0,1994.0,-9.0,11.0,1994.0,1.0,1.0,0.0,0.0,11.0,3.0,4.0,0.0,1994-10-01,001
1013,4072,-9,0,4072001,-9,13,3,1993,13,3,1993,1,37,0,0,16,4,1,2,0,4.01,IRQ,645.0,13.0,3.0,1993.0,13.0,3.0,1993.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1993-03-01,001
1014,4072,-9,0,4072001,-9,13,3,1993,13,3,1993,1,37,0,0,16,4,1,2,0,4.01,IRN,630.0,13.0,3.0,1993.0,13.0,3.0,1993.0,1.0,1.0,0.0,0.0,16.0,4.0,2.0,0.0,1993-03-01,001
1029,4073,-9,0,4073001,-9,11,3,1993,11,3,1993,1,-9,0,0,1,2,1,2,0,4.01,IRN,630.0,11.0,3.0,1993.0,11.0,3.0,1993.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1993-03-01,001
1030,4073,-9,0,4073001,-9,11,3,1993,11,3,1993,1,-9,0,0,1,2,1,2,0,4.01,EGY,651.0,11.0,3.0,1993.0,11.0,3.0,1993.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1993-03-01,001
1031,4075,-9,0,4075001,-9,5,3,1993,5,3,1993,1,31,-9,-9,17,4,1,2,1,4.01,SOL,940.0,5.0,3.0,1993.0,5.0,3.0,1993.0,0.0,0.0,-9.0,-9.0,17.0,4.0,2.0,1.0,1993-03-01,001
1032,4075,-9,0,4075001,-9,5,3,1993,5,3,1993,1,31,-9,-9,17,4,1,2,1,4.01,PNG,910.0,5.0,3.0,1993.0,5.0,3.0,1993.0,1.0,1.0,-9.0,-9.0,17.0,4.0,2.0,1.0,1993-03-01,001
1037,4076,-9,0,4076001,-9,1,6,1996,2,6,1996,2,-9,-9,-9,16,4,1,2,1,4.01,SOL,940.0,1.0,6.0,1996.0,2.0,6.0,1996.0,0.0,0.0,-9.0,-9.0,0.0,1.0,0.0,0.0,1996-06-01,001
1038,4076,-9,0,4076001,-9,1,6,1996,2,6,1996,2,-9,-9,-9,16,4,1,2,1,4.01,PNG,910.0,1.0,6.0,1996.0,2.0,6.0,1996.0,1.0,1.0,0.0,0.0,16.0,4.0,2.0,1.0,1996-06-01,001
1045,4078,-9,0,4078001,-9,5,8,1994,6,8,1994,2,130,0,0,15,4,1,2,0,4.01,SUD,625.0,5.0,8.0,1994.0,6.0,8.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-08-01,001
1046,4078,-9,0,4078001,-9,5,8,1994,6,8,1994,2,130,0,0,15,4,1,2,0,4.01,UGA,500.0,5.0,8.0,1994.0,6.0,8.0,1994.0,1.0,1.0,0.0,0.0,15.0,4.0,2.0,0.0,1994-08-01,001
1105,4079,-9,1,4079001,-9,8,3,1994,8,3,1994,1,0,1,15,17,4,1,4,0,4.01,SUD,625.0,8.0,3.0,1994.0,8.0,3.0,1994.0,0.0,0.0,1.0,6.0,17.0,4.0,4.0,0.0,1994-03-01,001
1106,4079,-9,1,4079001,-9,8,3,1994,8,3,1994,1,0,1,15,17,4,1,4,0,4.01,ETH,530.0,8.0,3.0,1994.0,8.0,3.0,1994.0,1.0,1.0,1.0,9.0,17.0,4.0,4.0,0.0,1994-03-01,001
1131,4081,-9,0,4081001,-9,-9,11,1994,-9,12,1994,-9,-9,0,0,11,3,1,3,0,4.01,ERI,531.0,-9.0,11.0,1994.0,-9.0,12.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-11-01,001
1132,4081,-9,0,4081001,-9,-9,11,1994,-9,12,1994,-9,-9,0,0,11,3,1,3,0,4.01,SUD,625.0,-9.0,11.0,1994.0,-9.0,12.0,1994.0,1.0,1.0,0.0,0.0,11.0,3.0,3.0,0.0,1994-11-01,001
1133,4082,-9,0,4082001,-9,-9,12,1995,-9,12,1995,-9,-9,0,0,12,3,1,1,0,4.01,DJI,522.0,-9.0,12.0,1995.0,-9.0,12.0,1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995-12-01,001
1134,4082,-9,0,4082001,-9,-9,12,1995,-9,12,1995,-9,-9,0,0,12,3,1,1,0,4.01,ERI,531.0,-9.0,12.0,1995.0,-9.0,12.0,1995.0,1.0,1.0,0.0,0.0,12.0,3.0,1.0,0.0,1995-12-01,001
1137,4083,-9,0,4083001,-9,-9,3,1995,-9,3,1995,-9,-9,0,0,12,3,1,4,2,4.01,UGA,500.0,-9.0,3.0,1995.0,-9.0,3.0,1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995-03-01,001
1138,4083,-9,0,4083001,-9,-9,3,1995,-9,3,1995,-9,-9,0,0,12,3,1,4,2,4.01,KEN,501.0,-9.0,3.0,1995.0,-9.0,3.0,1995.0,1.0,1.0,0.0,0.0,12.0,3.0,4.0,2.0,1995-03-01,001
1141,4084,-9,0,4084001,-9,-9,11,1995,-9,11,1995,-9,-9,0,0,11,3,1,2,0,4.01,UGA,500.0,-9.0,11.0,1995.0,-9.0,11.0,1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995-11-01,001
1142,4084,-9,0,4084001,-9,-9,11,1995,-9,11,1995,-9,-9,0,0,11,3,1,2,0,4.01,KEN,501.0,-9.0,11.0,1995.0,-9.0,11.0,1995.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,1995-11-01,001
1143,4085,-9,0,4085001,-9,28,5,1993,28,5,1993,1,-9,0,0,17,4,1,2,0,4.01,CDI,437.0,28.0,5.0,1993.0,28.0,5.0,1993.0,0.0,0.0,0.0,0.0,17.0,4.0,2.0,0.0,1993-05-01,001
1144,4085,-9,0,4085001,-9,28,5,1993,28,5,1993,1,-9,0,0,17,4,1,2,0,4.01,NIG,475.0,28.0,5.0,1993.0,28.0,5.0,1993.0,1.0,1.0,0.0,0.0,17.0,4.0,2.0,0.0,1993-05-01,001
1145,4086,-9,0,4086001,-9,23,1,1996,23,1,1996,1,-9,0,0,15,4,1,4,0,4.01,BUL,355.0,23.0,1.0,1996.0,23.0,1.0,1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996-01-01,001
1146,4086,-9,0,4086001,-9,23,1,1996,23,1,1996,1,-9,0,0,15,4,1,4,0,4.01,KZK,705.0,23.0,1.0,1996.0,23.0,1.0,1996.0,1.0,1.0,0.0,0.0,15.0,4.0,4.0,0.0,1996-01-01,001
1249,4088,-9,0,4088001,-9,-9,2,1999,-9,2,1999,-9,153,0,0,7,3,1,2,0,4.01,TAW,713.0,-9.0,2.0,1999.0,-9.0,2.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-02-01,001
1250,4088,-9,0,4088001,-9,-9,2,1999,-9,2,1999,-9,153,0,0,7,3,1,2,0,4.01,CHN,710.0,-9.0,2.0,1999.0,-9.0,2.0,1999.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,1999-02-01,001
1287,4089,-9,0,4089001,-9,25,10,1997,25,10,1997,1,-9,-9,-9,17,4,1,4,0,4.01,CHN,710.0,25.0,10.0,1997.0,25.0,10.0,1997.0,0.0,0.0,-9.0,-9.0,17.0,4.0,4.0,0.0,1997-10-01,001
1288,4089,-9,0,4089001,-9,25,10,1997,25,10,1997,1,-9,-9,-9,17,4,1,4,0,4.01,PRK,731.0,25.0,10.0,1997.0,25.0,10.0,1997.0,1.0,1.0,-9.0,-9.0,17.0,4.0,4.0,0.0,1997-10-01,001
1289,4090,-9,0,4090001,-9,17,9,1997,17,9,1997,1,-9,0,0,16,4,1,4,0,4.01,ALB,339.0,17.0,9.0,1997.0,17.0,9.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-09-01,001
1290,4090,-9,0,4090001,-9,17,9,1997,17,9,1997,1,-9,0,0,16,4,1,4,0,4.01,GRC,350.0,17.0,9.0,1997.0,17.0,9.0,1997.0,1.0,1.0,0.0,0.0,16.0,4.0,4.0,0.0,1997-09-01,001
1291,4092,-9,1,4092001,-9,28,12,1995,28,12,1995,1,31,0,0,7,3,1,2,1,4.01,GRC,350.0,28.0,12.0,1995.0,28.0,12.0,1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995-12-01,001
1292,4092,-9,1,4092001,-9,28,12,1995,28,12,1995,1,31,0,0,7,3,1,2,1,4.01,TUR,640.0,28.0,12.0,1995.0,28.0,12.0,1995.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,1.0,1995-12-01,001
1321,4094,-9,0,4094001,-9,6,10,1994,6,10,1994,1,151,0,0,7,3,1,1,0,4.01,CYP,352.0,6.0,10.0,1994.0,6.0,10.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-10-01,001
1322,4094,-9,0,4094001,-9,6,10,1994,6,10,1994,1,151,0,0,7,3,1,1,0,4.01,TUR,640.0,6.0,10.0,1994.0,6.0,10.0,1994.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,1994-10-01,001
1331,4095,-9,1,4095001,-9,3,6,1996,3,6,1996,1,16,1,1,16,4,1,1,0,4.01,CYP,352.0,3.0,6.0,1996.0,3.0,6.0,1996.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1996-06-01,001
1332,4095,-9,1,4095001,-9,3,6,1996,3,6,1996,1,16,1,1,16,4,1,1,0,4.01,TUR,640.0,3.0,6.0,1996.0,3.0,6.0,1996.0,1.0,1.0,0.0,0.0,16.0,4.0,1.0,0.0,1996-06-01,001
1469,4096,-9,0,4096001,-9,25,8,1997,23,12,1997,121,-9,0,0,14,4,1,2,0,4.01,GRG,372.0,25.0,8.0,1997.0,23.0,12.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-08-01,001
1470,4096,-9,0,4096001,-9,25,8,1997,23,12,1997,121,-9,0,0,14,4,1,2,0,4.01,RUS,365.0,25.0,8.0,1997.0,23.0,12.0,1997.0,1.0,1.0,0.0,0.0,14.0,4.0,2.0,0.0,1997-08-01,001
1471,4097,-9,0,4097001,-9,13,3,1997,13,3,1997,1,-9,0,0,17,4,1,2,0,4.01,MAC,343.0,13.0,3.0,1997.0,13.0,3.0,1997.0,0.0,0.0,0.0,0.0,17.0,4.0,2.0,0.0,1997-03-01,001
1472,4097,-9,0,4097001,-9,13,3,1997,13,3,1997,1,-9,0,0,17,4,1,2,0,4.01,ALB,339.0,13.0,3.0,1997.0,13.0,3.0,1997.0,1.0,1.0,0.0,0.0,17.0,4.0,2.0,0.0,1997-03-01,001
1473,4098,-9,0,4098001,-9,24,3,1996,24,3,1996,1,-9,0,0,7,3,1,1,0,4.01,UKR,369.0,24.0,3.0,1996.0,24.0,3.0,1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996-03-01,001
1474,4098,-9,0,4098001,-9,24,3,1996,24,3,1996,1,-9,0,0,7,3,1,1,0,4.01,RUS,365.0,24.0,3.0,1996.0,24.0,3.0,1996.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,1996-03-01,001
1475,4100,-9,0,4100001,-9,7,5,1995,7,5,1995,1,92,0,0,7,3,1,1,2,4.01,CRO,344.0,7.0,5.0,1995.0,7.0,5.0,1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995-05-01,001
1476,4100,-9,0,4100001,-9,7,5,1995,7,5,1995,1,92,0,0,7,3,1,1,2,4.01,YUG,345.0,7.0,5.0,1995.0,7.0,5.0,1995.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,2.0,1995-05-01,001
1483,4101,-9,0,4101001,-9,12,8,1995,-9,11,1995,-9,12,0,0,11,3,1,2,0,4.01,CRO,344.0,12.0,8.0,1995.0,-9.0,11.0,1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995-08-01,001
1484,4101,-9,0,4101001,-9,12,8,1995,-9,11,1995,-9,12,0,0,11,3,1,2,0,4.01,HUN,310.0,12.0,8.0,1995.0,-9.0,11.0,1995.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,1995-08-01,001
1487,4102,-9,0,4102001,-9,12,8,1995,-9,11,1995,-9,12,0,0,11,3,1,2,0,4.01,YUG,345.0,12.0,8.0,1995.0,-9.0,11.0,1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995-08-01,001
1488,4102,-9,0,4102001,-9,12,8,1995,-9,11,1995,-9,12,0,0,11,3,1,2,0,4.01,HUN,310.0,12.0,8.0,1995.0,-9.0,11.0,1995.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,1995-08-01,001
1491,4103,-9,0,4103001,-9,10,1,1994,10,1,1994,1,-9,0,0,8,3,1,4,0,4.01,LAT,367.0,10.0,1.0,1994.0,10.0,1.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-01-01,001
1492,4103,-9,0,4103001,-9,10,1,1994,10,1,1994,1,-9,0,0,8,3,1,4,0,4.01,RUS,365.0,10.0,1.0,1994.0,10.0,1.0,1994.0,1.0,1.0,0.0,0.0,8.0,3.0,4.0,0.0,1994-01-01,001
1493,4104,-9,0,4104001,-9,-9,6,1994,-9,6,1994,-9,-9,0,0,16,4,1,4,0,4.01,RUS,365.0,-9.0,6.0,1994.0,-9.0,6.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-06-01,001
1494,4104,-9,0,4104001,-9,-9,6,1994,-9,6,1994,-9,-9,0,0,16,4,1,4,0,4.01,CHN,710.0,-9.0,6.0,1994.0,-9.0,6.0,1994.0,1.0,1.0,0.0,0.0,16.0,4.0,4.0,0.0,1994-06-01,001
1495,4105,-9,0,4105001,-9,29,3,1995,29,3,1995,1,-9,0,0,7,3,1,1,2,4.01,LIT,368.0,29.0,3.0,1995.0,29.0,3.0,1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995-03-01,001
